FK_COLLECTION_ID,FK_FISH_ID,PK_TISSUE_TYPE,CAPTURE_LOCATION,CAPTURE_DATE,END_CAPTURE_DATE,LATITUDE,LONGITUDE,MESH_SIZE,MESH_SIZE_COMMENT,IS_MISSING_PAIRED_DATA_EXISTS,WELL_HAS_MORE_THAN_ONE_SAMPLE,IS_PRESENT_IN_DATASHEET,IS_PRESENT_BUT_NOT_IN_DS,VIAL_BARCODE,CONTAINER_ARRAY_TYPE_ID,DNA_TRAY_WORKBENCH_ID,DNA_TRAY_CODE,DNA_TRAY_WELL_POS,DNA_TRAY_WELL_CODE,STORAGE_ID,UNIT,SHELF_RACK,SLOT,EXHAUSTED_HOW,EXHAUSTED_BY,EXHAUSTED_DATE,AGENCY,OTHER_AGENCY_KEY,NUM_OTOLITHS_MISSING,OTO_INVENTORY_COMMENT
52496,45,Heart,,,,0,0,,,,,,,,2,1,1400002559,E6,45,0000022114,W,2,I,,,,,,0,
52496,46,Heart,,,,0,0,,,,,,,,2,1,1400002559,F6,46,0000022114,W,2,I,,,,,,0,
52496,47,Heart,,,,0,0,,,,,,,,2,1,1400002559,G6,47,0000022114,W,2,I,,,,,,0,
52496,48,Heart,,,,0,0,,,,,,,,2,1,1400002559,H6,48,0000022114,W,2,I,,,,,,0,
52496,49,Heart,,,,0,0,,,,,,,,2,2,1400002560,A1,1,0000022114,W,2,I,,,,,,0,
52496,50,Heart,,,,0,0,,,,,,,,2,2,1400002560,B1,2,0000022114,W,2,I,,,,,,0,
52496,51,Heart,,,,0,0,,,,,,,,2,2,1400002560,C1,3,0000022114,W,2,I,,,,,,0,
52496,52,Heart,,,,0,0,,,,,,,,2,2,1400002560,D1,4,0000022114,W,2,I,,,,,,0,
52496,53,Heart,,,,0,0,,,,,,,,2,2,1400002560,E1,5,0000022114,W,2,I,,,,,,0,
52496,54,Heart,,,,0,0,,,,,,,,2,2,1400002560,F1,6,0000022114,W,2,I,,,,,,0,
52496,55,Heart,,,,0,0,,,,,,,,2,2,1400002560,G1,7,0000022114,W,2,I,,,,,,0,
52496,56,Heart,,,,0,0,,,,,,,,2,2,1400002560,H1,8,0000022114,W,2,I,,,,,,0,
52496,57,Heart,,,,0,0,,,,,,,,2,2,1400002560,A2,9,0000022114,W,2,I,,,,,,0,
52496,58,Heart,,,,0,0,,,,,,,,2,2,1400002560,B2,10,0000022114,W,2,I,,,,,,0,
52496,59,Heart,,,,0,0,,,,,,,,2,2,1400002560,C2,11,0000022114,W,2,I,,,,,,0,
52496,60,Heart,,,,0,0,,,,,,,,2,2,1400002560,D2,12,0000022114,W,2,I,,,,,,0,
52496,61,Heart,,,,0,0,,,,,,,,2,2,1400002560,E2,13,0000022114,W,2,I,,,,,,0,
52496,62,Heart,,,,0,0,,,,,,,,2,2,1400002560,F2,14,0000022114,W,2,I,,,,,,0,
52496,63,Heart,,,,0,0,,,,,,,,2,2,1400002560,G2,15,0000022114,W,2,I,,,,,,0,
52496,64,Heart,,,,0,0,,,,,,,,2,2,1400002560,H2,16,0000022114,W,2,I,,,,,,0,
52496,65,Heart,,,,0,0,,,,,,,,2,2,1400002560,A3,17,0000022114,W,2,I,,,,,,0,
52496,66,Heart,,,,0,0,,,,,,,,2,2,1400002560,B3,18,0000022114,W,2,I,,,,,,0,
52496,67,Heart,,,,0,0,,,,,,,,2,2,1400002560,C3,19,0000022114,W,2,I,,,,,,0,
52496,68,Heart,,,,0,0,,,,,,,,2,2,1400002560,D3,20,0000022114,W,2,I,,,,,,0,
52496,69,Heart,,,,0,0,,,,,,,,2,2,1400002560,E3,21,0000022114,W,2,I,,,,,,0,
52496,70,Heart,,,,0,0,,,,,,,,2,2,1400002560,F3,22,0000022114,W,2,I,,,,,,0,
52496,71,Heart,,,,0,0,,,,,,,,2,2,1400002560,G3,23,0000022114,W,2,I,,,,,,0,
52496,72,Heart,,,,0,0,,,,,,,,2,2,1400002560,H3,24,0000022114,W,2,I,,,,,,0,
52496,73,Heart,,,,0,0,,,,,,,,2,2,1400002560,A4,25,0000022114,W,2,I,,,,,,0,
52496,74,Heart,,,,0,0,,,,,,,,2,2,1400002560,B4,26,0000022114,W,2,I,,,,,,0,
52496,75,Heart,,,,0,0,,,,,,,,2,2,1400002560,C4,27,0000022114,W,2,I,,,,,,0,
52496,76,Heart,,,,0,0,,,,,,,,2,2,1400002560,D4,28,0000022114,W,2,I,,,,,,0,
52496,77,Heart,,,,0,0,,,,,,,,2,2,1400002560,E4,29,0000022114,W,2,I,,,,,,0,
52496,78,Heart,,,,0,0,,,,,,,,2,2,1400002560,F4,30,0000022114,W,2,I,,,,,,0,
52496,79,Heart,,,,0,0,,,,,,,,2,2,1400002560,G4,31,0000022114,W,2,I,,,,,,0,
52496,80,Heart,,,,0,0,,,,,,,,2,2,1400002560,H4,32,0000022114,W,2,I,,,,,,0,
52496,81,Heart,,,,0,0,,,,,,,,2,2,1400002560,A5,33,0000022114,W,2,I,,,,,,0,
52496,82,Heart,,,,0,0,,,,,,,,2,2,1400002560,B5,34,0000022114,W,2,I,,,,,,0,
52496,83,Heart,,,,0,0,,,,,,,,2,2,1400002560,C5,35,0000022114,W,2,I,,,,,,0,
52496,84,Heart,,,,0,0,,,,,,,,2,2,1400002560,D5,36,0000022114,W,2,I,,,,,,0,
52496,85,Heart,,,,0,0,,,,,,,,2,2,1400002560,E5,37,0000022114,W,2,I,,,,,,0,
52496,86,Heart,,,,0,0,,,,,,,,2,2,1400002560,F5,38,0000022114,W,2,I,,,,,,0,
52496,87,Heart,,,,0,0,,,,,,,,2,2,1400002560,G5,39,0000022114,W,2,I,,,,,,0,
52496,88,Heart,,,,0,0,,,,,,,,2,2,1400002560,H5,40,0000022114,W,2,I,,,,,,0,
52496,89,Heart,,,,0,0,,,,,,,,2,2,1400002560,A6,41,0000022114,W,2,I,,,,,,0,
52496,90,Heart,,,,0,0,,,,,,,,2,2,1400002560,B6,42,0000022114,W,2,I,,,,,,0,
52496,91,Heart,,,,0,0,,,,,,,,2,2,1400002560,C6,43,0000022114,W,2,I,,,,,,0,
52496,92,Heart,,,,0,0,,,,,,,,2,2,1400002560,D6,44,0000022114,W,2,I,,,,,,0,
52496,93,Heart,,,,0,0,,,,,,,,2,2,1400002560,E6,45,0000022114,W,2,I,,,,,,0,
52496,94,Heart,,,,0,0,,,,,,,,2,2,1400002560,F6,46,0000022114,W,2,I,,,,,,0,
52496,95,Heart,,,,0,0,,,,,,,,2,2,1400002560,G6,47,0000022114,W,2,I,,,,,,0,
52496,96,Heart,,,,0,0,,,,,,,,2,2,1400002560,H6,48,0000022114,W,2,I,,,,,,0,
52496,97,Heart,,,,0,0,,,,,,,,2,3,1400002561,A1,1,0000022114,W,2,I,,,,,,0,
52496,98,Heart,,,,0,0,,,,,,,,2,3,1400002561,B1,2,0000022114,W,2,I,,,,,,0,
52496,99,Heart,,,,0,0,,,,,,,,2,3,1400002561,C1,3,0000022114,W,2,I,,,,,,0,
52496,100,Heart,,,,0,0,,,,,,,,2,3,1400002561,D1,4,0000022114,W,2,I,,,,,,0,
52496,101,Heart,,,,0,0,,,,,,,,2,3,1400002561,E1,5,0000022114,W,2,I,,,,,,0,
52496,102,Heart,,,,0,0,,,,,,,,2,3,1400002561,F1,6,0000022114,W,2,I,,,,,,0,
52496,103,Heart,,,,0,0,,,,,,,,2,3,1400002561,G1,7,0000022114,W,2,I,,,,,,0,
52496,104,Heart,,,,0,0,,,,,,,,2,3,1400002561,H1,8,0000022114,W,2,I,,,,,,0,
52496,105,Heart,,,,0,0,,,,,,,,2,3,1400002561,A2,9,0000022114,W,2,I,,,,,,0,
52496,106,Heart,,,,0,0,,,,,,,,2,3,1400002561,B2,10,0000022114,W,2,I,,,,,,0,
52496,107,Heart,,,,0,0,,,,,,,,2,3,1400002561,C2,11,0000022114,W,2,I,,,,,,0,
52496,108,Heart,,,,0,0,,,,,,,,2,3,1400002561,D2,12,0000022114,W,2,I,,,,,,0,
52496,109,Heart,,,,0,0,,,,,,,,2,3,1400002561,E2,13,0000022114,W,2,I,,,,,,0,
52496,110,Heart,,,,0,0,,,,,,,,2,3,1400002561,F2,14,0000022114,W,2,I,,,,,,0,
52496,111,Heart,,,,0,0,,,,,,,,2,3,1400002561,G2,15,0000022114,W,2,I,,,,,,0,
52496,112,Heart,,,,0,0,,,,,,,,2,3,1400002561,H2,16,0000022114,W,2,I,,,,,,0,
52496,113,Heart,,,,0,0,,,,,,,,2,3,1400002561,A3,17,0000022114,W,2,I,,,,,,0,
52496,114,Heart,,,,0,0,,,,,,,,2,3,1400002561,B3,18,0000022114,W,2,I,,,,,,0,
52496,115,Heart,,,,0,0,,,,,,,,2,3,1400002561,C3,19,0000022114,W,2,I,,,,,,0,
52496,116,Heart,,,,0,0,,,,,,,,2,3,1400002561,D3,20,0000022114,W,2,I,,,,,,0,
52496,117,Heart,,,,0,0,,,,,,,,2,3,1400002561,E3,21,0000022114,W,2,I,,,,,,0,
52496,118,Heart,,,,0,0,,,,,,,,2,3,1400002561,F3,22,0000022114,W,2,I,,,,,,0,
52496,119,Heart,,,,0,0,,,,,,,,2,3,1400002561,G3,23,0000022114,W,2,I,,,,,,0,
52496,120,Heart,,,,0,0,,,,,,,,2,3,1400002561,H3,24,0000022114,W,2,I,,,,,,0,
52496,121,Heart,,,,0,0,,,,,,,,2,3,1400002561,A4,25,0000022114,W,2,I,,,,,,0,
52496,122,Heart,,,,0,0,,,,,,,,2,3,1400002561,B4,26,0000022114,W,2,I,,,,,,0,
52496,123,Heart,,,,0,0,,,,,,,,2,3,1400002561,C4,27,0000022114,W,2,I,,,,,,0,
52496,124,Heart,,,,0,0,,,,,,,,2,3,1400002561,D4,28,0000022114,W,2,I,,,,,,0,
52496,125,Heart,,,,0,0,,,,,,,,2,3,1400002561,E4,29,0000022114,W,2,I,,,,,,0,
52496,126,Heart,,,,0,0,,,,,,,,2,3,1400002561,F4,30,0000022114,W,2,I,,,,,,0,
52496,127,Heart,,,,0,0,,,,,,,,2,3,1400002561,G4,31,0000022114,W,2,I,,,,,,0,
52496,128,Heart,,,,0,0,,,,,,,,2,3,1400002561,H4,32,0000022114,W,2,I,,,,,,0,
52496,129,Heart,,,,0,0,,,,,,,,2,3,1400002561,A5,33,0000022114,W,2,I,,,,,,0,
52496,130,Heart,,,,0,0,,,,,,,,2,3,1400002561,B5,34,0000022114,W,2,I,,,,,,0,
52496,131,Heart,,,,0,0,,,,,,,,2,3,1400002561,C5,35,0000022114,W,2,I,,,,,,0,
52496,132,Heart,,,,0,0,,,,,,,,2,3,1400002561,D5,36,0000022114,W,2,I,,,,,,0,
52496,133,Heart,,,,0,0,,,,,,,,2,3,1400002561,E5,37,0000022114,W,2,I,,,,,,0,
52496,134,Heart,,,,0,0,,,,,,,,2,3,1400002561,F5,38,0000022114,W,2,I,,,,,,0,
52496,135,Heart,,,,0,0,,,,,,,,2,3,1400002561,G5,39,0000022114,W,2,I,,,,,,0,
52496,136,Heart,,,,0,0,,,,,,,,2,3,1400002561,H5,40,0000022114,W,2,I,,,,,,0,
52496,137,Heart,,,,0,0,,,,,,,,2,3,1400002561,A6,41,0000022114,W,2,I,,,,,,0,
52496,138,Heart,,,,0,0,,,,,,,,2,3,1400002561,B6,42,0000022114,W,2,I,,,,,,0,
52496,139,Heart,,,,0,0,,,,,,,,2,3,1400002561,C6,43,0000022114,W,2,I,,,,,,0,
52496,140,Heart,,,,0,0,,,,,,,,2,3,1400002561,D6,44,0000022114,W,2,I,,,,,,0,
52496,141,Heart,,,,0,0,,,,,,,,2,3,1400002561,E6,45,0000022114,W,2,I,,,,,,0,
52496,142,Heart,,,,0,0,,,,,,,,2,3,1400002561,F6,46,0000022114,W,2,I,,,,,,0,
52496,143,Heart,,,,0,0,,,,,,,,2,3,1400002561,G6,47,0000022114,W,2,I,,,,,,0,
52496,144,Heart,,,,0,0,,,,,,,,2,3,1400002561,H6,48,0000022114,W,2,I,,,,,,0,
52496,145,Heart,,,,0,0,,,,,,,,2,4,1400002562,A1,1,0000022114,W,2,I,,,,,,0,
52496,146,Heart,,,,0,0,,,,,,,,2,4,1400002562,B1,2,0000022114,W,2,I,,,,,,0,
52496,147,Heart,,,,0,0,,,,,,,,2,4,1400002562,C1,3,0000022114,W,2,I,,,,,,0,
52496,148,Heart,,,,0,0,,,,,,,,2,4,1400002562,D1,4,0000022114,W,2,I,,,,,,0,
52496,149,Heart,,,,0,0,,,,,,,,2,4,1400002562,E1,5,0000022114,W,2,I,,,,,,0,
52496,150,Heart,,,,0,0,,,,,,,,2,4,1400002562,F1,6,0000022114,W,2,I,,,,,,0,
52496,151,Heart,,,,0,0,,,,,,,,2,4,1400002562,G1,7,0000022114,W,2,I,,,,,,0,
52496,152,Heart,,,,0,0,,,1,,,,,2,4,1400002562,H1,8,0000022114,W,2,I,,,,,,0,
52496,1,Otolith,,,,0,0,,,,,,,,,1,1400002559,A1,1,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,2,Otolith,,,,0,0,,,,,,,,,1,1400002559,B1,2,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,3,Otolith,,,,0,0,,,,,,,,,1,1400002559,C1,3,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,4,Otolith,,,,0,0,,,,,,,,,1,1400002559,D1,4,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,5,Otolith,,,,0,0,,,,,,,,,1,1400002559,E1,5,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,6,Otolith,,,,0,0,,,,,,,,,1,1400002559,F1,6,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,7,Otolith,,,,0,0,,,,,,,,,1,1400002559,G1,7,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,8,Otolith,,,,0,0,,,,,,,,,1,1400002559,H1,8,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,9,Otolith,,,,0,0,,,,,,,,,1,1400002559,A2,9,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,10,Otolith,,,,0,0,,,,,,,,,1,1400002559,B2,10,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,11,Otolith,,,,0,0,,,1,,,,,,1,1400002559,C2,11,,,,,Exported,Christy Cupp,11/21/2014,,,2,no otoliths
52496,12,Otolith,,,,0,0,,,,,,,,,1,1400002559,D2,12,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,13,Otolith,,,,0,0,,,,,,,,,1,1400002559,E2,13,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,14,Otolith,,,,0,0,,,,,,,,,1,1400002559,F2,14,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,15,Otolith,,,,0,0,,,,,,,,,1,1400002559,G2,15,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,16,Otolith,,,,0,0,,,,,,,,,1,1400002559,H2,16,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,17,Otolith,,,,0,0,,,,,,,,,1,1400002559,A3,17,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,18,Otolith,,,,0,0,,,,,,,,,1,1400002559,B3,18,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,19,Otolith,,,,0,0,,,,,,,,,1,1400002559,C3,19,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,20,Otolith,,,,0,0,,,,,,,,,1,1400002559,D3,20,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,21,Otolith,,,,0,0,,,,,,,,,1,1400002559,E3,21,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,22,Otolith,,,,0,0,,,,,,,,,1,1400002559,F3,22,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,23,Otolith,,,,0,0,,,,,,,,,1,1400002559,G3,23,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,24,Otolith,,,,0,0,,,,,,,,,1,1400002559,H3,24,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,25,Otolith,,,,0,0,,,,,,,,,1,1400002559,A4,25,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,26,Otolith,,,,0,0,,,,,,,,,1,1400002559,B4,26,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,27,Otolith,,,,0,0,,,,,,,,,1,1400002559,C4,27,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,28,Otolith,,,,0,0,,,,,,,,,1,1400002559,D4,28,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,29,Otolith,,,,0,0,,,,,,,,,1,1400002559,E4,29,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,30,Otolith,,,,0,0,,,,,,,,,1,1400002559,F4,30,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,31,Otolith,,,,0,0,,,,,,,,,1,1400002559,G4,31,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,32,Otolith,,,,0,0,,,,,,,,,1,1400002559,H4,32,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,33,Otolith,,,,0,0,,,,,,,,,1,1400002559,A5,33,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,34,Otolith,,,,0,0,,,,,,,,,1,1400002559,B5,34,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,35,Otolith,,,,0,0,,,,,,,,,1,1400002559,C5,35,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,36,Otolith,,,,0,0,,,,,,,,,1,1400002559,D5,36,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,37,Otolith,,,,0,0,,,,,,,,,1,1400002559,E5,37,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,38,Otolith,,,,0,0,,,,,,,,,1,1400002559,F5,38,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,39,Otolith,,,,0,0,,,,,,,,,1,1400002559,G5,39,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,40,Otolith,,,,0,0,,,,,,,,,1,1400002559,H5,40,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,41,Otolith,,,,0,0,,,,,,,,,1,1400002559,A6,41,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,42,Otolith,,,,0,0,,,,,,,,,1,1400002559,B6,42,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,43,Otolith,,,,0,0,,,,,,,,,1,1400002559,C6,43,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,44,Otolith,,,,0,0,,,,,,,,,1,1400002559,D6,44,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,45,Otolith,,,,0,0,,,,,,,,,1,1400002559,E6,45,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,46,Otolith,,,,0,0,,,,,,,,,1,1400002559,F6,46,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,47,Otolith,,,,0,0,,,,,,,,,1,1400002559,G6,47,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,48,Otolith,,,,0,0,,,,,,,,,1,1400002559,H6,48,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,49,Otolith,,,,0,0,,,,,,,,,2,1400002560,A1,1,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,50,Otolith,,,,0,0,,,,,,,,,2,1400002560,B1,2,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,51,Otolith,,,,0,0,,,,,,,,,2,1400002560,C1,3,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,52,Otolith,,,,0,0,,,,,,,,,2,1400002560,D1,4,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,53,Otolith,,,,0,0,,,,,,,,,2,1400002560,E1,5,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,54,Otolith,,,,0,0,,,,,,,,,2,1400002560,F1,6,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,55,Otolith,,,,0,0,,,,,,,,,2,1400002560,G1,7,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,56,Otolith,,,,0,0,,,,,,,,,2,1400002560,H1,8,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,57,Otolith,,,,0,0,,,,,,,,,2,1400002560,A2,9,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,58,Otolith,,,,0,0,,,,,,,,,2,1400002560,B2,10,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,59,Otolith,,,,0,0,,,,,,,,,2,1400002560,C2,11,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,60,Otolith,,,,0,0,,,,,,,,,2,1400002560,D2,12,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,61,Otolith,,,,0,0,,,,,,,,,2,1400002560,E2,13,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,62,Otolith,,,,0,0,,,,,,,,,2,1400002560,F2,14,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,63,Otolith,,,,0,0,,,,,,,,,2,1400002560,G2,15,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,64,Otolith,,,,0,0,,,,,,,,,2,1400002560,H2,16,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,65,Otolith,,,,0,0,,,,,,,,,2,1400002560,A3,17,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,66,Otolith,,,,0,0,,,,,,,,,2,1400002560,B3,18,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,67,Otolith,,,,0,0,,,,,,,,,2,1400002560,C3,19,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,68,Otolith,,,,0,0,,,,,,,,,2,1400002560,D3,20,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,69,Otolith,,,,0,0,,,,,,,,,2,1400002560,E3,21,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,70,Otolith,,,,0,0,,,,,,,,,2,1400002560,F3,22,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,71,Otolith,,,,0,0,,,,,,,,,2,1400002560,G3,23,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,72,Otolith,,,,0,0,,,,,,,,,2,1400002560,H3,24,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,73,Otolith,,,,0,0,,,,,,,,,2,1400002560,A4,25,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,74,Otolith,,,,0,0,,,,,,,,,2,1400002560,B4,26,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,75,Otolith,,,,0,0,,,,,,,,,2,1400002560,C4,27,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,76,Otolith,,,,0,0,,,,,,,,,2,1400002560,D4,28,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,77,Otolith,,,,0,0,,,,,,,,,2,1400002560,E4,29,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,78,Otolith,,,,0,0,,,,,,,,,2,1400002560,F4,30,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,79,Otolith,,,,0,0,,,,,,,,,2,1400002560,G4,31,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,80,Otolith,,,,0,0,,,,,,,,,2,1400002560,H4,32,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,81,Otolith,,,,0,0,,,,,,,,,2,1400002560,A5,33,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,82,Otolith,,,,0,0,,,,,,,,,2,1400002560,B5,34,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,83,Otolith,,,,0,0,,,,,,,,,2,1400002560,C5,35,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,84,Otolith,,,,0,0,,,,,,,,,2,1400002560,D5,36,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,85,Otolith,,,,0,0,,,,,,,,,2,1400002560,E5,37,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,86,Otolith,,,,0,0,,,,,,,,,2,1400002560,F5,38,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,87,Otolith,,,,0,0,,,,,,,,,2,1400002560,G5,39,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,88,Otolith,,,,0,0,,,,,,,,,2,1400002560,H5,40,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,89,Otolith,,,,0,0,,,,,,,,,2,1400002560,A6,41,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,90,Otolith,,,,0,0,,,,,,,,,2,1400002560,B6,42,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,91,Otolith,,,,0,0,,,,,,,,,2,1400002560,C6,43,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,92,Otolith,,,,0,0,,,,,,,,,2,1400002560,D6,44,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,93,Otolith,,,,0,0,,,,,,,,,2,1400002560,E6,45,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,94,Otolith,,,,0,0,,,,,,,,,2,1400002560,F6,46,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,95,Otolith,,,,0,0,,,,,,,,,2,1400002560,G6,47,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,96,Otolith,,,,0,0,,,,,,,,,2,1400002560,H6,48,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,97,Otolith,,,,0,0,,,,,,,,,3,1400002561,A1,1,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,98,Otolith,,,,0,0,,,,,,,,,3,1400002561,B1,2,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,99,Otolith,,,,0,0,,,,,,,,,3,1400002561,C1,3,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,100,Otolith,,,,0,0,,,,,,,,,3,1400002561,D1,4,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,101,Otolith,,,,0,0,,,,,,,,,3,1400002561,E1,5,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,102,Otolith,,,,0,0,,,,,,,,,3,1400002561,F1,6,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,103,Otolith,,,,0,0,,,,,,,,,3,1400002561,G1,7,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,104,Otolith,,,,0,0,,,,,,,,,3,1400002561,H1,8,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,105,Otolith,,,,0,0,,,,,,,,,3,1400002561,A2,9,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,106,Otolith,,,,0,0,,,,,,,,,3,1400002561,B2,10,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,107,Otolith,,,,0,0,,,,,,,,,3,1400002561,C2,11,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,108,Otolith,,,,0,0,,,,,,,,,3,1400002561,D2,12,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,109,Otolith,,,,0,0,,,,,,,,,3,1400002561,E2,13,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,110,Otolith,,,,0,0,,,,,,,,,3,1400002561,F2,14,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,111,Otolith,,,,0,0,,,,,,,,,3,1400002561,G2,15,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,112,Otolith,,,,0,0,,,,,,,,,3,1400002561,H2,16,,,,,Exported,Christy Cupp,11/21/2014,,,1,
52496,113,Otolith,,,,0,0,,,,,,,,,3,1400002561,A3,17,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,114,Otolith,,,,0,0,,,,,,,,,3,1400002561,B3,18,,,,,Exported,Christy Cupp,11/21/2014,,,0,
52496,115,Otolith,,,,0,0,,,,,,,,,3,1400002561,C3,19,,,,,Exported,Christy Cupp,11/21/2014,,,0,
