dna_plate_id,dna_plate_well,silly,fish_id,tissue_type,sex,origin,date,comment,silly_source,sample,dwp_barcode,dwp_well,length_mm_meh,otolith_mark_present,otolith_mark_id,hatchery,intertidal
63220,E2,PAFK91H,62,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F2,PAFK91H,63,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G2,PAFK91H,64,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H2,PAFK91H,65,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A3,PAFK91H,66,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B3,PAFK91H,67,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C3,PAFK91H,68,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H7,PCANN14,1,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A8,PCANN14,2,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B8,PCANN14,3,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C8,PCANN14,4,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D8,PCANN14,5,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E8,PCANN14,6,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F8,PCANN14,7,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G8,PCANN14,8,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H8,PCANN14,9,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A9,PCANN14,10,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B9,PCANN14,11,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C9,PCANN14,12,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D9,PCANN14,13,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E9,PCANN14,14,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F9,PCANN14,15,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G9,PCANN14,16,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H9,PCANN14,17,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A10,PCANN14,18,Axillary Process,male,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B10,PCANN14,26,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C10,PCANN14,27,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D10,PCANN14,28,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E10,PCANN14,29,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F10,PCANN14,30,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G10,PCANN14,31,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H10,PCANN14,32,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A11,PCANN14,33,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B11,PCANN14,34,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C11,PCANN14,35,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D11,PCANN14,36,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E11,PCANN14,37,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F11,PCANN14,38,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G11,PCANN14,39,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H11,PCANN14,40,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A12,PCANN14,41,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B12,PCANN14,42,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C12,PCANN14,43,Axillary Process,female,hatchery,2014-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D12,PCANN91H,1,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E12,PCANN91H,2,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F12,PCANN91H,3,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G12,PCANN91H,4,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A1,PCANN91H,5,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B1,PCANN91H,6,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C1,PCANN91H,7,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D1,PCANN91H,8,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E1,PCANN91H,9,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F1,PCANN91H,10,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G1,PCANN91H,11,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H1,PCANN91H,12,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A2,PCANN91H,13,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B2,PCANN91H,14,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C2,PCANN91H,15,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D2,PCANN91H,16,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E2,PCANN91H,17,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F2,PCANN91H,18,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G2,PCANN91H,51,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H2,PCANN91H,52,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A3,PCANN91H,53,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B3,PCANN91H,54,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C3,PCANN91H,55,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D3,PCANN91H,56,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E3,PCANN91H,57,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F3,PCANN91H,58,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G3,PCANN91H,59,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H3,PCANN91H,60,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A4,PCANN91H,61,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B4,PCANN91H,62,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C4,PCANN91H,63,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D4,PCANN91H,64,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E4,PCANN91H,65,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F4,PCANN91H,66,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G4,PCANN91H,67,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H4,PCANN91H,68,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E9,PVFDA14,1,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F9,PVFDA14,2,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G9,PVFDA14,3,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H9,PVFDA14,4,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A10,PVFDA14,5,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B10,PVFDA14,25,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C10,PVFDA14,26,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D10,PVFDA14,27,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E10,PVFDA14,28,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F10,PVFDA14,49,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G10,PVFDA14,50,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H10,PVFDA14,51,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A11,PVFDA14,52,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B11,PVFDA14,53,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C11,PVFDA14,74,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D11,PVFDA14,75,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E11,PVFDA14,76,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F11,PVFDA14,77,Axillary Process,male,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G11,PVFDA14,99,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H11,PVFDA14,100,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A12,PVFDA14,101,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B12,PVFDA14,102,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C12,PVFDA14,103,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D12,PVFDA14,124,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E12,PVFDA14,125,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F12,PVFDA14,126,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G12,PVFDA14,127,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A5,PVFDA94H,1,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B5,PVFDA94H,2,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C5,PVFDA94H,3,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D5,PVFDA94H,4,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E5,PVFDA94H,5,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F5,PVFDA94H,6,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G5,PVFDA94H,7,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H5,PVFDA94H,8,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A6,PVFDA94H,9,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B6,PVFDA94H,10,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C6,PVFDA94H,11,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D6,PVFDA94H,12,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E6,PVFDA94H,13,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F6,PVFDA94H,14,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G6,PVFDA94H,15,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H6,PVFDA94H,16,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A7,PVFDA94H,17,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B7,PVFDA94H,18,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C7,PVFDA94H,51,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D7,PVFDA94H,52,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E7,PVFDA94H,53,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F7,PVFDA94H,54,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G7,PVFDA94H,55,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H7,PVFDA94H,56,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A8,PVFDA94H,57,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B8,PVFDA94H,58,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C8,PVFDA94H,59,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D8,PVFDA94H,60,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,E8,PVFDA94H,61,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,F8,PVFDA94H,62,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,G8,PVFDA94H,63,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,H8,PVFDA94H,64,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,A9,PVFDA94H,65,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,B9,PVFDA94H,66,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,C9,PVFDA94H,67,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63221,D9,PVFDA94H,68,Heart,NA,hatchery,1994-08-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F6,PDUCK94T,1,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G6,PDUCK94T,2,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H6,PDUCK94T,3,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A7,PDUCK94T,4,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B7,PDUCK94T,5,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C7,PDUCK94T,6,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D7,PDUCK94T,7,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E7,PDUCK94T,8,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F7,PDUCK94T,9,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G7,PDUCK94T,10,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H7,PDUCK94T,11,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A8,PDUCK94T,12,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B8,PDUCK94T,13,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C8,PDUCK94T,14,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D8,PDUCK94T,15,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E8,PDUCK94T,16,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F8,PDUCK94T,17,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G8,PDUCK94T,18,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H8,PDUCK94T,51,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A9,PDUCK94T,52,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B9,PDUCK94T,53,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C9,PDUCK94T,54,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D9,PDUCK94T,55,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E9,PDUCK94T,56,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F9,PDUCK94T,57,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G9,PDUCK94T,58,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H9,PDUCK94T,59,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A10,PDUCK94T,60,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B10,PDUCK94T,61,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C10,PDUCK94T,62,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D10,PDUCK94T,63,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E10,PDUCK94T,64,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F10,PDUCK94T,65,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G10,PDUCK94T,66,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H10,PDUCK94T,67,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A11,PDUCK94T,68,Heart,NA,natural,1994-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B11,PERBE91T,1,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C11,PERBE91T,2,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D11,PERBE91T,3,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E11,PERBE91T,4,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F11,PERBE91T,5,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
